730787031622815744,Neutral
730787022315634689,Neutral
730787021342560257,Positive
730787002552090625,Negative
730786997003014144,Neutral
730786971631685632,Positive
730786960441262080,Neutral
730786935166275585,Positive
730786933425733632,Positive
730786930145828864,Neutral
730786921954312193,Neutral
730786921912356864,Positive
730786894586478592,Negative
730786892992655361,Positive
730786892376121344,Negative
730786889352003585,Neutral
730786883337371649,Positive
730786882347487232,Neutral
730786878656552961,Positive
730786859513749504,Negative
730786856653193217,Neutral
730786856619659265,Positive
730786847417356288,Neutral
730786845215330304,Neutral
730786834117058560,Positive
730786828236820480,Positive
730786821643341824,Positive
730786821114871808,Neutral
730786810113200128,Neutral
730786809618255872,Neutral
730786806812315648,Neutral
730786802978672640,Negative
730786797396037632,Neutral
730786788239933441,Neutral
730786785937129472,Negative
730786778978865152,Neutral
730786774222540801,Neutral
730786769818378241,Neutral
730786769579479045,Neutral
730786755478196226,Negative
730786745697107969,Positive
730786742907879424,Positive
730786727892226048,Neutral
730786727611273218,Positive
730786727502196736,Neutral
730786726688477184,Neutral
730786722745831424,Neutral
730786716433317888,Neutral
730786713791021056,Positive
730786702533525505,Negative
730786690487324672,Positive
730786688591626240,Positive
730786679829712898,Positive
730786678227533825,Negative
730786669826326528,Positive
730786668324769792,Positive
730786654093463552,Neutral
730786651316748289,Neutral
730786650008236033,Neutral
730786649337176065,Positive
730786647952986112,Neutral
730786647126708225,Negative
730786636070563844,Positive
730786624284545029,Negative
730786610233610240,Negative
730786605775093760,Positive
730786594790211585,Neutral
730786589694148608,Neutral
730786586347081728,Neutral
730786581108424704,Neutral
730786576909934592,Neutral
730786569486008321,Neutral
730786553937661952,Neutral
730786549898588161,Positive
730786543833616384,Neutral
730786541656805376,Negative
730786541006639104,Negative
730786518428745729,Negative
730786517053018114,Neutral
730786515278667776,Neutral
730786513278148608,Neutral
730786506860822528,Positive
730786490779832321,Neutral
730786486656847873,Neutral
730786486186971136,Positive
730786484056432641,Positive
730786483230146560,Positive
730786481049047040,Negative
730786472287080453,Neutral
730786469355397124,Neutral
730786467681841153,Neutral
730786465098178560,Positive
730786450766217216,Neutral
730786441782001664,Positive
730786440859271168,Positive
730786427982712832,Positive
730786422098169858,Positive
730786419501879296,Positive
730786412132507649,Positive
730786410836398081,Negative
730786409523597312,Neutral
730786407917211648,Negative
730786407040614401,Positive
730786407028011008,Neutral
730786394323456004,Neutral
730786392171745280,Neutral
730786391408398339,Positive
730786383758032896,Negative
730786383627948032,Neutral
730786382642302976,Positive
730786373440016385,Negative
730786371275739136,Positive
730786366632673280,Negative
730786352598536192,Neutral
730786349729652736,Positive
730786346122530816,Positive
730786345568903168,Negative
730786342439911424,Neutral
730786341517201409,Positive
730786337155129344,Positive
730786336379174912,Neutral
730786334105849857,Negative
730786319908081664,Positive
730786318624657409,Positive
730786318603698176,Neutral
730786308843409410,Negative
730786308751302658,Positive
730786301608374272,Positive
730786293911826432,Neutral
730786289671376896,Positive
730786280183877632,Neutral
730786273720475649,Neutral
730786268737638400,Positive
730786268657897472,Negative
730786262941061120,Negative
730786260499988480,Positive
730786256666435584,Positive
730786252975443968,Neutral
730786250643386368,Positive
730786249557020672,Neutral
730786234520485889,Positive
730786228262580224,Negative
730786222080204800,Negative
730786220989648897,Neutral
730786216099123201,Neutral
730786211166621697,Neutral
730786200173215745,Neutral
730786182490116096,Positive
730786166484701184,Positive
730786151943016456,Positive
730786150902861825,Positive
730786150030409728,Neutral
730786125393072129,Positive
730786122712895488,Positive
730786097396101120,Neutral
730786088940376064,Neutral
730786085702373376,Positive
730786076533653504,Positive
730786072779755520,Negative
730786070065975296,Negative
730786062717571073,Positive
730786050428284929,Negative
730786044254257152,Negative
730786041855131649,Positive
730786037346271232,Positive
730786029284786177,Negative
730786021722443778,Positive
730786020850053121,Neutral
730786013002534912,Negative
730786012918644737,Neutral
730785995256397825,Positive
730785990873337856,Neutral
730785990265180160,Neutral
730785990210551809,Neutral
730785985877938176,Neutral
730785982082076674,Neutral
730785973072711680,Positive
730785964516356096,Neutral
730785954500218881,Neutral
730785946891882496,Negative
730785945524535297,Neutral
730785945168035840,Neutral
730785931817549824,Neutral
730785920660705280,Positive
730785918450315264,Negative
730785914046304256,Neutral
730785902004449281,Positive
730785898133094401,Neutral
730785892542087170,Neutral
730785889446727680,Negative
730785880571531264,Neutral
730785880319897600,Neutral
730785878487007232,Positive
730785873495764993,Positive
730785870123548676,Negative
730785867967696898,Neutral
730785857817415680,Positive
730785845754662912,Positive
730785843749736448,Neutral
730785834971111426,Negative
730785828302143488,Negative
730785819288555520,Neutral
730785812674162688,Positive
730785809087991808,Neutral
730785807267733504,Neutral
730785804654673920,Positive
730785803111174144,Neutral
730785792835092480,Neutral
730785781913161729,Neutral
730785781565014016,Neutral
730785772173987840,Neutral
730785761004490752,Negative
730785756558557184,Positive
730785741605883905,Positive
730785738904719360,Negative
730785734991462400,Negative
730785730096734208,Positive
730785725847904256,Positive
730785720688840704,Negative
730785718709161984,Positive
730785718570745857,Neutral
730785715966083072,Neutral
730785712338030592,Negative
730785694851973121,Positive
730785687813918721,Neutral
730785668406870016,Positive
730785663541477378,Positive
730785637834608640,Negative
730785620344373248,Positive
730785617676783616,Positive
730785615093108736,Negative
730785607442698245,Neutral
730785607316852736,Negative
730785604447948801,Neutral
730785599515463680,Neutral
730785595748945920,Negative
730785592787800064,Neutral
730785577784774656,Neutral
730785573078761472,Negative
730785563037569024,Positive
730785562068680704,Positive
730785559321444352,Positive
730785558386085888,Positive
730785555915636736,Neutral
730785547191521280,Positive
730785524118650881,Positive
730785513909723136,Negative
730785495672848386,Negative
730785488601272321,Neutral
730785484306288641,Neutral
730785476316155904,Negative
730785470234435585,Neutral
730785467415822337,Negative
730785442262593536,Positive
730785440828100608,Negative
730785426928193536,Negative
730785401623941121,Positive
730785400680112128,Positive
730785399631708161,Negative
730785394220994560,Neutral
730785386977460225,Negative
730785384842596352,Neutral
730785383651397632,Negative
730785382594285568,Neutral
730785382195974144,Negative
730785370963611648,Neutral
730785370523246592,Negative
730785370485460992,Negative
730785370426773505,Negative
730785370405777410,Negative
730785370376425472,Negative
730785370363826176,Negative
730785370351276032,Negative
730785370351239169,Negative
730785370317701121,Negative
730785370317688833,Negative
730785370309267456,Negative
730785370284142592,Negative
730785370275762177,Negative
730785370221203456,Negative
730785370196090880,Negative
730785370120568832,Negative
730785370112204800,Negative
730785370091212800,Negative
730785370019889152,Negative
730785367830495232,Positive
730785350436683776,Neutral
730785345655177216,Neutral
730785326986342400,Negative
730785320556367872,Neutral
730785299664666625,Positive
730785288147075072,Positive
730785262821855232,Negative
730785261798445056,Neutral
730785260397547520,Neutral
730785259378356224,Negative
730785258933768192,Positive
730785233516285952,Positive
730785221877084160,Neutral
730785216038633472,Positive
730785215501766656,Neutral
730785209138941952,Neutral
730785206483996672,Neutral
730785203036278784,Neutral
730785199022309376,Negative
730785189157343232,Positive
730785166738751488,Positive
730785164553560064,Positive
730785152415240196,Positive
730785145364566016,Positive
730785143321952256,Positive
730785142059479040,Positive
730785120400068608,Positive
730785118110007296,Neutral
730785115656343553,Neutral
730785094659641344,Positive
730785069716082688,Neutral
730785063063957504,Positive
730785055090429954,Positive
730785052783706112,Negative
730785047071100928,Positive
730785044097290240,Neutral
730785034450415616,Neutral
730785028846850048,Negative
730785027374583808,Neutral
730785019569012736,Neutral
730785005790736385,Positive
730784997477625856,Neutral
730784997154623488,Negative
730784996122853376,Neutral
730784972135641090,Positive
730784960370577409,Positive
730784960089575425,Negative
730784945816358913,Negative
730784941588516865,Positive
730784932864360449,Negative
730784923209076737,Positive
730784921963376641,Negative
730784917194461185,Neutral
730784908361097216,Neutral
730784905064484866,Positive
730784887997911041,Negative
730784863104716800,Neutral
730784862895022080,Neutral
730784861171159049,Positive
730784840178671616,Neutral
730784838018576384,Neutral
730784836802228226,Positive
730784829311160320,Negative
730784817101611008,Negative
730784795194761216,Positive
730784789079461889,Positive
730784782498594817,Negative
730784764593078274,Negative
730784761564790785,Neutral
730784753167798272,Neutral
730784742291976193,Negative
730784729419632640,Positive
730784725904818177,Neutral
730784715603578881,Negative
730784710129917952,Positive
730784704434212864,Neutral
730784696779575296,Negative
730784685744373760,Negative
730784660897300481,Neutral
730784659211202560,Negative
730784646242443264,Neutral
730784644979949568,Neutral
730784644765978626,Neutral
730784644719882240,Neutral
730784644409503744,Neutral
730784637795094528,Neutral
730784637434376193,Positive
730784627078660096,Neutral
730784622829801473,Neutral
730784611094036481,Negative
730784599316566018,Positive
730784583524995072,Neutral
730784580437966848,Neutral
730784571667693569,Negative
730784568555544576,Negative
730784568274456576,Negative
730784567888596992,Positive
730784551220477952,Positive
730784544836751364,Negative
730784541271560192,Neutral
730784541183492096,Neutral
730784534225162240,Neutral
730784532232867842,Neutral
730784523286421505,Negative
730784523147939840,Negative
730784519675072513,Positive
730784500930772993,Positive
730784500251279360,Positive
730784492038717440,Neutral
730784491724115969,Neutral
730784485252435972,Neutral
730784483704627205,Neutral
730784479518724096,Neutral
730784472602451972,Positive
730784471901982720,Neutral
730784451500838912,Neutral
730784438339174401,Neutral
730784436531417088,Neutral
730784429761822720,Neutral
730784426209218560,Negative
730784426012086272,Negative
730784415740272642,Neutral
730784409411031040,Neutral
730784391081906176,Negative
730784378901696514,Negative
730784377806962689,Neutral
730784376443654144,Neutral
730784369397370880,Positive
730784367329607681,Positive
730784367128285184,Neutral
730784356143382528,Negative
730784321599111168,Neutral
730784319690702848,Neutral
730784312635863040,Positive
730784308399644672,Positive
730784305916432384,Positive
730784303081263104,Negative
730784301915213824,Neutral
730784301365792768,Neutral
730784281820315649,Neutral
730784270617169920,Positive
730784267286896641,Neutral
730784261934964737,Positive
730784259246526464,Neutral
730784242653929472,Positive
730784242318385154,Neutral
730784236765122560,Negative
730784198634708992,Positive
730784195145019392,Positive
730784178908893184,Neutral
730784177755455490,Positive
730784175637319680,Neutral
730784154279919616,Neutral
730784143689273344,Positive
730784132582768640,Positive
730784129130762240,Positive
730784098164326400,Neutral
730784094460780544,Positive
730784090627158016,Negative
730784088764915713,Positive
730784070427414529,Positive
730784065603964930,Neutral
730784065310347265,Positive
730784053629202432,Neutral
730784051037147136,Positive
730784049455828994,Positive
730784033123209219,Neutral
730784021148499969,Neutral
730784017553952768,Positive
730784013762351104,Neutral
730783984981037056,Neutral
730783982346997762,Negative
730783969847939073,Positive
730783959152492544,Neutral
730783955549626368,Neutral
730783939061792768,Positive
730783937572786177,Positive
730783937132437506,Neutral
730783919247917056,Neutral
730783914411851776,Neutral
730783905876459520,Negative
730783902126755840,Neutral
730783902059597824,Positive
730783898003771393,Positive
730783896682500098,Negative
730783894467948549,Positive
730783891431297024,Neutral
730783852004823041,Positive
730783847340777472,Neutral
730783835747721217,Neutral
730783835043069952,Positive
730783834514542592,Neutral
730783832807473152,Neutral
730783826134355969,Neutral
730783813798887425,Negative
730783800729407488,Neutral
730783800305852416,Positive
730783797139144704,Positive
730783793343270913,Positive
730783787257364481,Neutral
730783785030172672,Positive
730783783666995200,Neutral
730783773537751041,Negative
730783764784238592,Positive
730783759990161408,Neutral
730783759805599744,Neutral
730783753291845632,Positive
730783719489949696,Negative
730783716981800960,Positive
730783713265635328,Neutral
730783711155884032,Positive
730783697948037120,Neutral
730783695276249088,Positive
730783692478685186,Negative
730783688275951616,Neutral
730783671175745536,Positive
730783658760667136,Neutral
730783648249741312,Positive
730783631304720386,Negative
730783627315970048,Positive
730783617354465282,Positive
730783601667780608,Negative
730783600728231936,Neutral
730783600719843329,Negative
730783600086552576,Neutral
730783595359567872,Positive
730783594801729536,Negative
730783592931033089,Negative
730783574211858432,Positive
730783564829196290,Neutral
730783546160349184,Neutral
730783523796221952,Positive
730783516645052416,Neutral
730783511876145152,Positive
730783508151566336,Neutral
730783498416463873,Negative
730783479579873280,Negative
730783475272450050,Neutral
730783462131666944,Negative
730783457186615296,Positive
730783452304396290,Negative
730783437129428995,Negative
730783427159556097,Positive
730783425649639428,Negative
730783416908664832,Neutral
730783415449092100,Negative
730783408436154368,Negative
730783398910935042,Positive
730783397031886849,Negative
730783370481926144,Neutral
730783365155176448,Negative
730783364756721664,Positive
730783364349825025,Negative
730783362588217344,Positive
730783362256932865,Neutral
730783360415600640,Neutral
730783359513821188,Negative
730783357471182848,Positive
730783342455586816,Neutral
730783335543373824,Neutral
730783323656720385,Neutral
730783323598036993,Neutral
730783296909651968,Neutral
730783293621321729,Neutral
730783293419991040,Neutral
730783259492265984,Neutral
730783255151161344,Neutral
730783253578272768,Positive
730783249493069824,Positive
730783249098661888,Neutral
730783243751063552,Positive
730783240282378244,Positive
730783239711903744,Neutral
730783238311038977,Neutral
730783235177910273,Neutral
730783219679952896,Neutral
730783214642565120,Negative
730783208254623748,Positive
730783196846006272,Negative
730783189531262976,Positive
730783178798010368,Neutral
730783177783017472,Negative
730783174914146304,Positive
730783165669838848,Negative
730783134128717824,Neutral
730783132941701120,Neutral
730783126960607232,Neutral
730783122577559552,Negative
730783121419997184,Positive
730783116718157824,Negative
730783109894053888,Negative
730783104500137984,Positive
730783097655074816,Negative
730783096463872001,Neutral
730783070803087361,Neutral
730783069221863424,Positive
730783068722696193,Neutral
730783067535740928,Positive
730783056869621761,Neutral
730783055493795841,Positive
730783054499872768,Negative
730783044563505152,Positive
730783044513202176,Positive
730783043703734272,Negative
730783032437837826,Positive
730783031498289153,Neutral
730783030437122048,Neutral
730783029631848449,Positive
730783023776440320,Negative
730783022375686144,Neutral
730783015421521920,Positive
730783001190236161,Positive
730783000976359424,Positive
730782999864836098,Neutral
730782984727597056,Positive
730782977760858112,Negative
730782966406885376,Negative
730782957846269952,Negative
730782953341603840,Positive
730782943682138114,Neutral
730782943178854402,Neutral
730782924484837376,Positive
730782924111515648,Negative
730782887121948672,Negative
730782862652362752,Neutral
730782856918794244,Negative
730782851780710400,Negative
730782832331755520,Negative
730782830058442752,Neutral
730782827931897857,Negative
730782819195207680,Neutral
730782817743966208,Positive
730782796164268036,Neutral
730782788132196353,Negative
730782787939225601,Positive
730782787565948928,Positive
730782776283303938,Neutral
730782775972876288,Positive
730782760969895936,Neutral
730782753877327872,Neutral
730782741353119744,Neutral
730782734784856064,Negative
730782728224972801,Neutral
730782722600370176,Negative
730782720939446274,Neutral
730782702224412672,Negative
730782693584162816,Neutral
730782690052587521,Neutral
730782686130929664,Negative
730782674202333184,Positive
730782665847255041,Positive
730782655860621312,Negative
730782650424807424,Positive
730782640224210945,Positive
730782639364407296,Neutral
730782626127224832,Negative
730782620108226560,Negative
730782619932233729,Negative
730788242048569344,Positive
730788227368534016,Neutral
730788224050843649,Neutral
730788223337684992,Positive
730788219692912641,Negative
730788211711197184,Positive
730788196523626496,Positive
730788181067567104,Positive
730788171458457601,Positive
730788169348730880,Neutral
730788160423202817,Positive
730788153775263745,Positive
730788141540515841,Positive
730788133244129286,Negative
730788129771294721,Positive
730788110687174656,Neutral
730788106392244224,Neutral
730788102231429120,Positive
730788101094801409,Positive
730788097340936192,Neutral
730788092924284928,Neutral
730788088339943425,Negative
730788085278121984,Neutral
730788084497956865,Neutral
730788083017355264,Negative
730788077258575873,Negative
730788074536501249,Positive
730788064398839812,Positive
730788064348504064,Positive
730788058975641604,Negative
730788047772483584,Neutral
730788047604842497,Positive
730788045448974337,Positive
730788039690059776,Neutral
730788030341120001,Positive
730788019301584898,Negative
730788012687302656,Neutral
730788009549959172,Neutral
730787980454023168,Positive
730787956299038721,Negative
730787939391770624,Positive
730787924430737408,Neutral
730787905350864900,Neutral
730787899315224577,Negative
730787897805275136,Neutral
730787887554400256,Neutral
730787878360522752,Neutral
730787874036142080,Positive
730787866515779584,Negative
730787863663628289,Positive
730787847507181568,Neutral
730787840137826304,Neutral
730787835561816064,Positive
730787834135711745,Neutral
730787832264953856,Neutral
730788614636982273,Positive
730788613940776961,Positive
730788603954122753,Positive
730788600737075200,Positive
730788599906611200,Neutral
730788596735725569,Neutral
730788585947815936,Negative
730788581778853888,Negative
730788567551598593,Positive
730788561511981057,Negative
730788560186572801,Positive
730788554540978176,Neutral
730788554104705026,Negative
730788551638585344,Positive
730788547918237696,Neutral
730788546467012608,Positive
730788544273391616,Negative
730788539613466624,Positive
730788533418528769,Negative
730788530721595392,Positive
730788530000138241,Negative
730788528720908288,Neutral
730788526036516865,Positive
730788525021532161,Neutral
730788518730039296,Negative
730788501797650432,Negative
730788501445349376,Negative
730788491773247488,Positive
730788484827381760,Neutral
730788470273282048,Positive
730788469858025474,Neutral
730788469782523904,Positive
730788456838889476,Neutral
730788453961568256,Positive
730788445765898240,Negative
730788434642604032,Neutral
730788428753833985,Neutral
730788421900378112,Neutral
730788401218195458,Negative
730788400480014337,Neutral
730788398638714880,Positive
730788380796174336,Positive
730788380221444096,Negative
730788378061377537,Neutral
730788375481991168,Positive
730788360449622016,Negative
730788356783788032,Negative
730788354476900352,Positive
730788350416834561,Positive
730788336604958720,Neutral
730788330128986112,Positive
730788327809531904,Neutral
730788324621864960,Neutral
730788323774599169,Positive
730788319978627072,Neutral
730788316514287616,Negative
730788314199011329,Neutral
730788301410553856,Negative
730788300991156224,Negative
730788294062116865,Negative
730788287028334592,Neutral
730788286671794176,Positive
730788266467852288,Neutral
730788265566081025,Positive
730788260759384065,Neutral
730788964957863938,Neutral
730788964794302464,Neutral
730788957248729088,Positive
730788952517529601,Neutral
730788933567676418,Positive
730788924491218946,Negative
730788904677187585,Negative
730788898025144320,Positive
730788883240263682,Negative
730788881604476929,Negative
730788880635547648,Neutral
730788877439541248,Negative
730788858904842240,Neutral
730788858091188226,Positive
730788857680171008,Negative
730788856329605120,Positive
730788852374233088,Positive
7.30789E+17,Positive
730788842459041794,Positive
730788838520586240,Negative
730788833126678528,Positive
730788813346340865,Positive
730788809848311809,Neutral
730788806606094337,Positive
730788803175194624,Positive
730788791942828032,Positive
730788791645028352,Positive
730788791242371072,Negative
730788790688731136,Positive
730788789791162372,Positive
730788745377644544,Neutral
730788740206088192,Neutral
730788730764701696,Neutral
730788723844104192,Neutral
730788722019581952,Positive
730788714553704448,Positive
730788690985951233,Negative
730788676247146497,Positive
730788662649196544,Positive
730788657515384832,Positive
730788656907051008,Negative
730788650808659970,Neutral
730788645758586880,Neutral
730788635239456768,Neutral
730788624065826816,Neutral
730788623470239744,Positive
730788622094467072,Positive
730788617459777536,Negative
730789300330172416,Neutral
730789281539706880,Positive
730789258089238528,Positive
730789256294215681,Positive
730789254746542084,Positive
730789254440194048,Positive
730789251714060289,Neutral
730789241383452672,Negative
730789241094062083,Positive
730789228733431808,Negative
730789219988324356,Negative
730789203341119488,Neutral
730789194277240833,Positive
730789188933685251,Neutral
730789183992762370,Neutral
730789183934107648,Neutral
730789181157445633,Positive
730789174740156416,Positive
730789161033187330,Positive
730789153575739392,Positive
730789137264054272,Positive
730789136135688192,Positive
730789122319745024,Negative
730789102065487872,Neutral
730789097434980353,Negative
730789091290300418,Positive
730789086731112448,Neutral
730789086240358401,Negative
730789084411637761,Neutral
730789076085932032,Negative
730789058960609280,Neutral
730789056909545475,Negative
730789053604450304,Neutral
730789047971528704,Neutral
730789043210993664,Negative
730789039050227716,Neutral
730789036030205957,Negative
730789031232045056,Neutral
730789027532574722,Neutral
730789026488328192,Negative
730789024064012288,Negative
730789015700557824,Neutral
730789014714908673,Positive
730789012441595905,Positive
730789012110184448,Neutral
730788997799284736,Positive
730788994196381696,Neutral
730788988282372096,Positive
730788985497214976,Positive
730789604102705152,Neutral
730789595005263875,Positive
730789573463310336,Positive
730789571349209090,Neutral
730789563526959105,Positive
730789552596656128,Positive
730789540311511040,Neutral
730789539472658432,Positive
730789526046711808,Positive
730789525501411328,Negative
730789518757007360,Neutral
730789515900620801,Positive
730789513287614465,Negative
730789504810897408,Neutral
730789496736915456,Positive
730789495294005249,Neutral
730789491825348609,Neutral
730789491221233665,Positive
730789479687028737,Positive
730789477640077312,Positive
730789476541317120,Positive
730789472485380096,Positive
730789469859745792,Positive
730789465380270080,Positive
730789449571930112,Negative
730789447969714176,Positive
730789444177956865,Negative
730789442919632896,Negative
730789438712905728,Negative
730789438587064320,Neutral
730789437047705600,Neutral
730789425110646784,Neutral
730789408270618624,Neutral
730789404583792641,Positive
730789403849818112,Positive
730789401547149318,Neutral
730789397294137346,Positive
730789395427659776,Neutral
730789379090862080,Neutral
730789377094389760,Neutral
730789366809956356,Positive
730789348606656512,Positive
730789343921614848,Positive
730789329572909056,Negative
730789329191194624,Neutral
730789321524023298,Positive
730789316654452737,Neutral
730789679000387585,Negative
730789676932603904,Positive
730789675275825153,Neutral
730789675221303296,Positive
730789672935251968,Positive
7.3079E+17,Neutral
730789660155207680,Neutral
730789647899602949,Negative
730789642803515394,Positive
730789641595551745,Negative
730789641222295553,Neutral
730789638353354754,Positive
730789637707436033,Positive
730789636558098432,Negative
730790015245139968,Negative
730790009050148864,Neutral
730790006583898113,Positive
730790001257119746,Negative
730789993254387712,Positive
730789976200368128,Negative
730789968981987330,Positive
730789967862071297,Negative
730789967199248385,Neutral
730789960920530944,Negative
730789950673813504,Negative
730789947834302464,Positive
730789937969172481,Neutral
730789913101111297,Neutral
730789906981785602,Positive
730789887570526208,Neutral
730789882990333953,Neutral
730789875985719296,Negative
730789875528699904,Positive
730789874505265153,Positive
730789871372107776,Positive
730789866762444800,Negative
730789856750764032,Neutral
730789851658915840,Positive
730789850253799424,Positive
730789848186028034,Positive
730789846084636672,Neutral
730789841181511680,Positive
730789838513946624,Negative
730789833359167488,Positive
730789831928889345,Positive
730789827185086464,Positive
730789822202286080,Positive
730789807316697089,Neutral
730789799708246016,Negative
730789789725790208,Neutral
730789776383737856,Neutral
730789770822090753,Positive
730789769328898048,Neutral
730789752593485825,Negative
730789748604850176,Positive
730789745949847553,Positive
730789706439532544,Positive
730789688852746240,Neutral
730789688554983425,Neutral
730789686222962688,Positive
730789682582323200,Negative
730790374302715904,Neutral
730790370557169664,Neutral
730790351854809089,Positive
730790347320766464,Neutral
730790341360660480,Neutral
730790339867463680,Positive
730790338466590720,Neutral
730790338319818752,Positive
730790318048677889,Neutral
730790317583159297,Positive
730790312461926400,Positive
730790309282643968,Positive
730790300772270080,Neutral
730790288097050630,Positive
730790282149695489,Positive
730790268878880769,Negative
730790267943587840,Positive
730790260259598336,Positive
730790256182710272,Neutral
730790242651918336,Positive
730790240558981121,Positive
730790233537675264,Negative
730790231201419265,Neutral
730790231092400129,Neutral
730790224679346176,Negative
730790220380114944,Positive
730790219868479488,Negative
730790219314823168,Neutral
730790212167696388,Neutral
730790207830798336,Neutral
730790204257226753,Positive
730790199958118400,Positive
730790192982818816,Positive
730790188402782208,Neutral
730790178625867776,Positive
730790170140758021,Neutral
730790157943721984,Neutral
730790155225858048,Positive
730790148800151552,Negative
730790148212953092,Positive
730790144782012416,Negative
730790144282873857,Negative
730790142059917313,Neutral
730790139765624833,Neutral
730790139069386752,Neutral
730790136166948864,Positive
730790128734613505,Neutral
730790118848663552,Neutral
730790111009472513,Neutral
730790109394706432,Neutral
730790096052461568,Positive
730790090201518081,Neutral
730790086942593024,Neutral
730790084430180352,Neutral
730790078331670529,Positive
730790076544888833,Positive
730790076452462592,Neutral
730790057305464833,Positive
730790040230596608,Positive
730790037533659138,Positive
730790036023693313,Neutral
730790723872755712,Negative
730790710606237696,Neutral
730790710463455232,Negative
730790695989092352,Positive
730790695741624325,Positive
730790693279535104,Positive
730790686837100544,Neutral
730790678960209922,Positive
730790674019147776,Positive
730790664946909184,Positive
730790661482414080,Positive
730790660538650624,Neutral
730790653408518145,Negative
730790652250890240,Positive
730790646924124164,Neutral
730790644403306497,Neutral
730790637398822912,Positive
730790626766274560,Neutral
730790625717694464,Neutral
730790625499619328,Positive
730790620369948672,Positive
730790618436382720,Neutral
730790615626219521,Neutral
730790603458527233,Neutral
730790601944338432,Positive
730790597003509760,Negative
730790591857102848,Negative
730790562526269441,Neutral
730790562438250497,Negative
730790544096542722,Positive
730790538715222016,Positive
730790538027405312,Positive
730790531303903232,Neutral
730790523204698112,Positive
730790520218394625,Positive
730790516019888128,Positive
730790504691040256,Negative
730790501297848320,Neutral
730790473657417728,Negative
730790473212788740,Negative
730790464605949952,Negative
730790463783997441,Positive
730790463473627136,Negative
730790453155647488,Positive
730790449363947521,Positive
730790449313677315,Positive
730790445140283392,Positive
730790444452487172,Positive
7.3079E+17,Negative
730790430728654848,Neutral
730790421236961282,Negative
730790421140545540,Negative
730790419328602112,Negative
730790411049041920,Neutral
730790409069314049,Positive
730790405223026689,Negative
730790392870932480,Positive
730791068090937344,Neutral
730791063426863109,Neutral
730791061124063232,Neutral
730791041528438784,Neutral
730791038592385024,Positive
730791034272272384,Positive
730791029255876608,Negative
730791004534493185,Positive
730790998486437888,Positive
730790996292849664,Positive
